step, bot.name, bot.movementDirection, bot.linearVelocity, bot.joints
308,Bot16,(-0.763003, -0.646395),(-28.43573, -67.62174),
308,Bot17,(-0.8676, -0.497262),(-83.5154, -12.94275),Bot9,Bot9,
308,Bot18,(0.880119, 0.474753),(-86.98379, -78.96925),
308,Bot19,(0.993038, -0.117794),(25.63083, 28.32351),
308,Bot20,(-0.419513, -0.907749),(30.55834, -43.86578),
308,Bot21,(0.529919, 0.939693),(45.40255, 80.57941),
308,Bot22,(-0.848048, -0.052336),(-92.32942, -5.671501),
308,Bot23,(0.258819, -0.798635),(28.52606, -88.01206),
308,Bot24,(0.906308, 0.951057),(63.79314, 66.95126),
308,Bot25,(-0.241922, -0.156434),(-77.65166, -50.1873),
308,Bot26,(-0.5, -0.642788),(-56.75466, -72.98268),
308,Bot27,(-0.087156, 0.469472),(-0.413658, 55.16489),Bot11,
308,Bot28,(0.87462, 0.139173),(97.34797, 15.299),
309,Bot1,(0.437498, 0.899219),(-78.2977, -13.50127),Bot2,Bot3,
309,Bot2,(0.918589, 0.395215),(-73.957, -7.925056),Bot1,Bot4,
309,Bot3,(0.858142, -0.513412),(-32.81677, -9.884668),Bot1,Bot4,
309,Bot4,(-0.934404, 0.356215),(-85.53397, -8.162743),Bot2,Bot3,
309,Bot5,(-0.423749, -0.90578),(-122.7092, -265.7532),Bot14,
309,Bot6,(-0.55666, 0.83074),(-62.36356, -189.0911),Bot14,
309,Bot7,(0.726043, 0.687649),(-100.9235, -10.35015),
309,Bot8,(-0.706714, 0.707499),(-69.09188, 204.5951),Bot15,
309,Bot9,(-0.752958, 0.658068),(-89.2557, 14.58534),Bot17,Bot17,
309,Bot10,(-0.858863, -0.512206),(162.7023, 129.655),
309,Bot11,(-0.250393, -0.968144),(-52.08797, -16.82426),Bot27,
309,Bot12,(0.686757, -0.726887),(77.94786, -233.582),
309,Bot13,(0.931937, -0.36262),(311.7924, 51.71916),
309,Bot14,(-0.918803, 0.394717),(-125.3056, -262.0369),Bot5,Bot6,
309,Bot15,(0.092075, -0.995752),(-85.96196, 11.13125),Bot8,
309,Bot16,(-0.763003, -0.646395),(-35.82982, -69.1018),
309,Bot17,(-0.8676, -0.497262),(-85.51917, -14.61986),Bot9,Bot9,
309,Bot18,(0.880119, 0.474753),(-75.33736, -75.65651),
309,Bot19,(0.993038, -0.117794),(23.54997, 26.10547),
309,Bot20,(-0.419513, -0.907749),(25.70164, -54.92698),
309,Bot21,(0.529919, 0.939693),(50.03159, 88.79571),
309,Bot22,(-0.848048, -0.052336),(-101.7434, -6.257392),
309,Bot23,(0.258819, -0.798635),(31.42461, -96.98376),
309,Bot24,(0.906308, 0.951057),(70.29748, 73.77754),
309,Bot25,(-0.241922, -0.156434),(-85.57017, -55.30728),
309,Bot26,(-0.5, -0.642788),(-62.54375, -80.4255),
309,Bot27,(-0.087156, 0.469472),(-5.559327, 61.76564),Bot11,
309,Bot28,(0.87462, 0.139173),(106.5122, 16.84536),
310,Bot1,(0.437498, 0.899219),(-55.93845, -11.20649),Bot2,Bot3,
310,Bot2,(0.918589, 0.395215),(-74.43893, 12.26087),Bot1,Bot4,
310,Bot3,(0.858142, -0.513412),(-25.66016, 5.351974),Bot1,Bot4,
310,Bot4,(-0.934404, 0.356215),(-71.00005, 9.6436),Bot2,Bot3,
310,Bot5,(-0.423749, -0.90578),(-137.7098, -270.2613),Bot14,
310,Bot6,(-0.55666, 0.83074),(-73.3652, -168.3824),Bot14,
310,Bot7,(0.726043, 0.687649),(-86.06075, -2.084064),
310,Bot8,(-0.706714, 0.707499),(-63.11692, 193.4436),Bot15,
310,Bot9,(-0.752958, 0.658068),(-97.63496, 18.14171),Bot17,Bot17,
310,Bot10,(-0.858863, -0.512206),(149.0325, 116.7958),
310,Bot11,(-0.250393, -0.968144),(-60.16787, -26.20419),Bot27,
310,Bot12,(0.686757, -0.726887),(90.90572, -240.9836),
310,Bot13,(0.931937, -0.36262),(318.9112, 46.88117),
310,Bot14,(-0.918803, 0.394717),(-124.7142, -259.9104),Bot5,Bot6,
310,Bot15,(0.092075, -0.995752),(-99.09537, 14.63227),Bot8,
310,Bot16,(-0.763003, -0.646395),(-29.33147, -59.31569),
310,Bot17,(-0.8676, -0.497262),(-89.23307, -13.85845),Bot9,Bot9,
310,Bot18,(0.880119, 0.474753),(-63.65206, -71.77778),
310,Bot19,(0.993038, -0.117794),(20.27733, 25.27522),
310,Bot20,(-0.419513, -0.907749),(20.72973, -65.89336),
310,Bot21,(0.529919, 0.939693),(54.78807, 97.23522),
310,Bot22,(-0.848048, -0.052336),(-111.4139, -6.859132),
310,Bot23,(0.258819, -0.798635),(34.40355, -106.1999),
310,Bot24,(0.906308, 0.951057),(76.97964, 80.79011),
310,Bot25,(-0.241922, -0.156434),(-93.70511, -60.56824),
310,Bot26,(-0.5, -0.642788),(-68.49266, -88.07231),
310,Bot27,(-0.087156, 0.469472),(-9.178196, 69.08413),Bot11,
310,Bot28,(0.87462, 0.139173),(115.9114, 18.38288),
311,Bot1,(0.437498, 0.899219),(-40.71281, -8.880123),Bot2,Bot3,
311,Bot2,(0.918589, 0.395215),(-73.25578, 22.99722),Bot1,Bot4,
311,Bot3,(0.858142, -0.513412),(-17.92335, 14.66899),Bot1,Bot4,
311,Bot4,(-0.934404, 0.356215),(-62.61823, 24.12683),Bot2,Bot3,
311,Bot5,(-0.423749, -0.90578),(-146.0466, -273.1967),Bot14,
311,Bot6,(-0.55666, 0.83074),(-82.6672, -159.45),Bot14,
311,Bot7,(0.726043, 0.687649),(-78.87328, 6.471794),
311,Bot8,(-0.706714, 0.707499),(-56.57879, 182.22),Bot15,
311,Bot9,(-0.752958, 0.658068),(-107.3426, 18.16509),Bot17,Bot17,
311,Bot10,(-0.858863, -0.512206),(136.6968, 111.1816),
311,Bot11,(-0.250393, -0.968144),(-59.99196, -30.60587),Bot27,
311,Bot12,(0.686757, -0.726887),(94.63135, -245.5703),
311,Bot13,(0.931937, -0.36262),(325.8971, 41.97643),
311,Bot14,(-0.918803, 0.394717),(-124.3618, -255.902),Bot5,Bot6,
311,Bot15,(0.092075, -0.995752),(-111.2863, 19.0492),Bot8,
311,Bot16,(-0.763003, -0.646395),(-21.29746, -49.88686),
311,Bot17,(-0.8676, -0.497262),(-93.23, -13.62326),Bot9,Bot9,
311,Bot18,(0.880119, 0.474753),(-51.94629, -67.33091),
311,Bot19,(0.993038, -0.117794),(18.12591, 24.95819),
311,Bot20,(-0.419513, -0.907749),(15.65236, -76.72729),
311,Bot21,(-0.900714, 0.434412),(59.63631, 105.8341),
311,Bot22,(-0.319053, 0.947737),(-121.2679, -7.471544),
311,Bot23,(0.12166, -0.992572),(37.44099, -115.5911),
311,Bot24,(0.407386, -0.913256),(83.78943, 87.93641),
311,Bot25,(0.980088, -0.198563),(-101.9953, -65.93035),
311,Bot26,(-0.148559, -0.988904),(-74.55464, -95.86539),
311,Bot27,(0.113732, 0.993511),(-12.45735, 76.32974),Bot11,
311,Bot28,(0.999705, 0.024286),(125.4906, 19.91721),
312,Bot1,(0.437498, 0.899219),(-28.56402, -5.958591),Bot2,Bot3,
312,Bot2,(0.918589, 0.395215),(-70.34769, 30.17658),Bot1,Bot4,
312,Bot3,(0.858142, -0.513412),(-14.31583, 16.88616),Bot1,Bot4,
312,Bot4,(-0.934404, 0.356215),(-58.29827, 32.04442),Bot2,Bot3,
312,Bot5,(-0.423749, -0.90578),(-152.9647, -273.8016),Bot14,
312,Bot6,(-0.55666, 0.83074),(-90.99548, -154.2688),Bot14,
312,Bot7,(0.726043, 0.687649),(-73.10131, 15.05865),
312,Bot8,(-0.706714, 0.707499),(-50.59296, 170.4636),Bot15,
312,Bot9,(-0.752958, 0.658068),(-117.6037, 17.51061),Bot17,Bot17,
312,Bot10,(-0.858863, -0.512206),(124.6372, 106.9634),
312,Bot11,(-0.250393, -0.968144),(-55.54797, -34.22091),Bot27,
312,Bot12,(0.686757, -0.726887),(96.59883, -249.526),
312,Bot13,(0.931937, -0.36262),(332.7525, 37.02792),
312,Bot14,(-0.918803, 0.394717),(-124.2784, -251.5155),Bot5,Bot6,
312,Bot15,(0.092075, -0.995752),(-122.4314, 24.13101),Bot8,
312,Bot16,(-0.763003, -0.646395),(-16.54521, -44.21946),
312,Bot17,(-0.8676, -0.497262),(-97.93602, -13.27651),Bot9,Bot9,
312,Bot18,(0.880119, 0.474753),(-40.25346, -62.39801),
312,Bot19,(0.993038, -0.117794),(13.82239, 25.35227),
312,Bot20,(-0.419513, -0.907749),(10.49891, -87.40714),
312,Bot21,(-0.900714, 0.434412),(12.84873, 98.34689),
312,Bot22,(-0.319053, 0.947737),(-106.0318, 29.38612),
312,Bot23,(0.12166, -0.992572),(33.5835, -126.6289),
312,Bot24,(0.407386, -0.913256),(80.2385, 34.3422),
312,Bot25,(0.980088, -0.198563),(-42.78884, -58.64924),
312,Bot26,(-0.148559, -0.988904),(-63.39087, -111.1908),
312,Bot27,(0.113732, 0.993511),(-4.885923, 83.06985),Bot11,
312,Bot28,(0.999705, 0.024286),(135.6477, 16.51892),
313,Bot1,(0.437498, 0.899219),(-20.10435, -2.334399),Bot2,Bot3,
313,Bot2,(0.918589, 0.395215),(-65.50356, 36.08189),Bot1,Bot4,
313,Bot3,(0.858142, -0.513412),(-13.88408, 18.38943),Bot1,Bot4,
313,Bot4,(-0.934404, 0.356215),(-52.2792, 37.42986),Bot2,Bot3,
313,Bot5,(-0.423749, -0.90578),(-160.1895, -273.3444),Bot14,
313,Bot6,(-0.55666, 0.83074),(-100.5741, -154.3338),Bot14,
313,Bot7,(0.726043, 0.687649),(-67.08868, 23.59879),
313,Bot8,(-0.706714, 0.707499),(-45.55258, 158.2182),Bot15,
313,Bot9,(-0.752958, 0.658068),(-127.8517, 17.57657),Bot17,Bot17,
313,Bot10,(-0.858863, -0.512206),(112.5897, 102.581),
313,Bot11,(-0.250393, -0.968144),(-51.67063, -38.16153),Bot27,
313,Bot12,(0.686757, -0.726887),(98.81327, -253.4475),
313,Bot13,(0.931937, -0.36262),(339.4814, 32.05834),
313,Bot14,(-0.918803, 0.394717),(-120.8149, -243.8708),Bot5,Bot6,
313,Bot15,(0.092075, -0.995752),(-132.4551, 29.66107),Bot8,
313,Bot16,(-0.763003, -0.646395),(-12.79816, -40.45561),
313,Bot17,(-0.8676, -0.497262),(-103.1339, -13.24946),Bot9,Bot9,
313,Bot18,(0.880119, 0.474753),(-28.6071, -57.07461),
313,Bot19,(0.993038, -0.117794),(13.74339, 25.38939),
313,Bot20,(-0.419513, -0.907749),(5.299958, -97.9199),
313,Bot21,(-0.900714, 0.434412),(-3.294124, 100.5046),
313,Bot22,(-0.319053, 0.947737),(-105.7796, 44.04774),
313,Bot23,(0.12166, -0.992572),(33.85338, -136.8187),
313,Bot24,(0.407386, -0.913256),(82.9327, 16.80161),
313,Bot25,(0.980088, -0.198563),(-23.66454, -58.94091),
313,Bot26,(-0.148559, -0.988904),(-62.50889, -122.1713),
313,Bot27,(0.113732, 0.993511),(-3.215272, 89.37018),Bot11,
313,Bot28,(0.999705, 0.024286),(145.6096, 16.04287),
314,Bot1,(0.437498, 0.899219),(-12.69665, 1.338319),Bot2,Bot3,
314,Bot2,(0.918589, 0.395215),(-59.59253, 41.98854),Bot1,Bot4,
314,Bot3,(0.858142, -0.513412),(-15.1595, 19.52445),Bot1,Bot4,
314,Bot4,(-0.934404, 0.356215),(-46.81975, 40.09462),Bot2,Bot3,
314,Bot5,(-0.423749, -0.90578),(-167.7118, -272.0325),Bot14,
314,Bot6,(-0.55666, 0.83074),(-108.9707, -153.6535),Bot14,
314,Bot7,(0.726043, 0.687649),(-60.47279, 32.06229),
314,Bot8,(-0.706714, 0.707499),(-41.6489, 145.6643),Bot15,
314,Bot9,(-0.752958, 0.658068),(-138.0759, 18.2412),Bot17,Bot17,
314,Bot10,(-0.858863, -0.512206),(100.5135, 97.68122),
314,Bot11,(-0.250393, -0.968144),(-49.44573, -42.333),Bot27,
314,Bot12,(0.686757, -0.726887),(101.7336, -257.4835),
314,Bot13,(0.931937, -0.36262),(346.0876, 27.0874),
314,Bot14,(-0.918803, 0.394717),(-119.7053, -236.128),Bot5,Bot6,
314,Bot15,(0.092075, -0.995752),(-141.2849, 35.44684),Bot8,
314,Bot16,(-0.763003, -0.646395),(-9.478671, -37.93872),
314,Bot17,(-0.8676, -0.497262),(-108.7011, -13.46177),Bot9,Bot9,
314,Bot18,(0.880119, 0.474753),(-17.03524, -51.4497),
314,Bot19,(0.993038, -0.117794),(11.70361, 26.07485),
314,Bot20,(-0.419513, -0.907749),(0.083118, -108.2588),
314,Bot21,(-0.900714, 0.434412),(-11.66705, 105.0882),
314,Bot22,(-0.319053, 0.947737),(-109.3183, 53.08961),
314,Bot23,(0.12166, -0.992572),(35.17261, -146.7938),
314,Bot24,(0.407386, -0.913256),(87.18293, 8.414071),
314,Bot25,(0.980088, -0.198563),(-14.70758, -61.1062),
314,Bot26,(-0.148559, -0.988904),(-64.24152, -132.0403),
314,Bot27,(0.113732, 0.993511),(-2.475296, 95.17195),Bot11,
314,Bot28,(0.999705, 0.024286),(155.5315, 16.30793),
315,Bot1,(0.437498, 0.899219),(-6.426869, 5.286513),Bot2,Bot3,
315,Bot2,(0.918589, 0.395215),(-53.13619, 46.87104),Bot1,Bot4,
315,Bot3,(0.858142, -0.513412),(-16.67831, 20.20654),Bot1,Bot4,
315,Bot4,(-0.934404, 0.356215),(-41.26645, 42.51342),Bot2,Bot3,
315,Bot5,(-0.423749, -0.90578),(-174.6299, -271.0803),Bot14,
315,Bot6,(-0.55666, 0.83074),(-116.2816, -152.2505),Bot14,
315,Bot7,(0.726043, 0.687649),(-53.25373, 40.43237),
315,Bot8,(-0.706714, 0.707499),(-39.07037, 133.102),Bot15,
315,Bot9,(-0.752958, 0.658068),(-148.017, 19.4902),Bot17,Bot17,
315,Bot10,(-0.858863, -0.512206),(88.42949, 92.24997),
315,Bot11,(-0.250393, -0.968144),(-49.09138, -46.37284),Bot27,
315,Bot12,(0.686757, -0.726887),(105.3818, -261.6537),
315,Bot13,(0.767234, 0.641367),(352.5748, 22.13144),
315,Bot14,(-0.006527, -0.999979),(-120.3797, -227.3698),Bot5,Bot6,
315,Bot15,(-0.728895, -0.684626),(-148.8526, 41.25348),Bot8,
315,Bot16,(-0.999657, 0.026178),(-6.516998, -36.35886),
315,Bot17,(0.992104, -0.125419),(-114.6431, -13.99777),Bot9,Bot9,
315,Bot18,(-0.472587, 0.881284),(-5.561027, -45.59981),
315,Bot19,(0.376835, -0.926281),(10.99806, 26.60481),
315,Bot20,(0.676796, -0.736171),(-5.129364, -118.4206),
315,Bot21,(-0.900714, 0.434412),(-18.52743, 110.1187),
315,Bot22,(-0.319053, 0.947737),(-113.5779, 61.03452),
315,Bot23,(0.12166, -0.992572),(36.69187, -156.7041),
315,Bot24,(0.407386, -0.913256),(91.70676, 1.812547),
315,Bot25,(0.980088, -0.198563),(-7.725019, -63.61042),
315,Bot26,(-0.148559, -0.988904),(-66.47681, -141.6665),
315,Bot27,(0.113732, 0.993511),(-1.13447, 100.3164),Bot11,
315,Bot28,(0.999705, 0.024286),(165.4315, 16.71733),
316,Bot1,(0.437498, 0.899219),(-1.155404, 9.475718),Bot2,Bot3,
316,Bot2,(0.918589, 0.395215),(-46.41003, 50.71856),Bot1,Bot4,
316,Bot3,(0.858142, -0.513412),(-17.62678, 21.19952),Bot1,Bot4,
316,Bot4,(-0.934404, 0.356215),(-35.65763, 44.80309),Bot2,Bot3,
316,Bot5,(-0.423749, -0.90578),(-179.8045, -273.5314),Bot14,
316,Bot6,(-0.55666, 0.83074),(-119.5198, -158.8854),Bot14,
316,Bot7,(0.726043, 0.687649),(-45.52482, 48.69761),
316,Bot8,(-0.706714, 0.707499),(-38.1356, 121.3359),Bot15,
316,Bot9,(-0.752958, 0.658068),(-154.8045, 23.76986),Bot17,Bot17,
316,Bot10,(-0.858863, -0.512206),(76.37101, 86.36249),
316,Bot11,(-0.250393, -0.968144),(-50.74829, -49.83209),Bot27,
316,Bot12,(0.686757, -0.726887),(109.6618, -265.9417),
316,Bot13,(0.767234, 0.641367),(352.7997, 54.49259),
316,Bot14,(-0.006527, -0.999979),(-92.36076, -258.0431),Bot5,Bot6,
316,Bot15,(-0.728895, -0.684626),(-185.0703, 57.88486),Bot8,
316,Bot16,(-0.999657, 0.026178),(-12.55263, -11.03233),
316,Bot17,(0.992104, -0.125419),(-55.53646, -3.824925),Bot9,Bot9,
316,Bot18,(-0.472587, 0.881284),(-44.42542, -24.46089),
316,Bot19,(0.376835, -0.926281),(-9.452252, -2.867465),
316,Bot20,(0.676796, -0.736171),(30.4287, -122.0053),
316,Bot21,(-0.900714, 0.434412),(-25.54489, 115.0634),
316,Bot22,(-0.319053, 0.947737),(-117.7285, 69.08027),
316,Bot23,(0.12166, -0.992572),(38.17884, -166.5705),
316,Bot24,(0.407386, -0.913256),(96.16174, -4.975921),
316,Bot25,(0.980088, -0.198563),(-0.524596, -66.05412),
316,Bot26,(-0.148559, -0.988904),(-68.63897, -151.2681),
316,Bot27,(0.113732, 0.993511),(1.327108, 104.4936),Bot11,
316,Bot28,(0.999705, 0.024286),(175.2933, 17.11039),
317,Bot1,(0.437498, 0.899219),(3.249333, 13.86304),Bot2,Bot3,
317,Bot2,(0.918589, 0.395215),(-39.54505, 53.71923),Bot1,Bot4,
317,Bot3,(0.858142, -0.513412),(-18.03384, 22.45305),Bot1,Bot4,
317,Bot4,(-0.934404, 0.356215),(-30.04225, 47.0841),Bot2,Bot3,
317,Bot5,(-0.423749, -0.90578),(-182.323, -276.1428),Bot14,
317,Bot6,(-0.55666, 0.83074),(-122.9317, -165.4835),Bot14,
317,Bot7,(0.726043, 0.687649),(-37.39426, 56.84982),
317,Bot8,(-0.706714, 0.707499),(-39.00678, 110.4125),Bot15,
317,Bot9,(-0.752958, 0.658068),(-158.7511, 29.94384),Bot17,Bot17,
317,Bot10,(-0.858863, -0.512206),(64.37025, 80.11018),
317,Bot11,(-0.250393, -0.968144),(-53.61031, -52.50764),Bot27,
317,Bot12,(0.686757, -0.726887),(114.456, -270.3214),
317,Bot13,(0.767234, 0.641367),(356.5353, 64.81529),
317,Bot14,(-0.006527, -0.999979),(-87.19329, -256.7337),Bot5,Bot6,
317,Bot15,(-0.728895, -0.684626),(-201.3344, 66.95645),Bot8,
317,Bot16,(-0.999657, 0.026178),(-13.31546, -1.563333),
317,Bot17,(0.992104, -0.125419),(-39.95249, -3.883224),Bot9,Bot9,
317,Bot18,(-0.472587, 0.881284),(-53.67828, -12.17669),
317,Bot19,(0.376835, -0.926281),(-14.53053, -14.14676),
317,Bot20,(0.676796, -0.736171),(41.89895, -129.1806),
317,Bot21,(-0.900714, 0.434412),(-33.0962, 119.7938),
317,Bot22,(-0.319053, 0.947737),(-121.5698, 77.49021),
317,Bot23,(0.12166, -0.992572),(39.57658, -176.3816),
317,Bot24,(0.407386, -0.913256),(100.4663, -12.40131),
317,Bot25,(0.980088, -0.198563),(7.39064, -68.34532),
317,Bot26,(-0.148559, -0.988904),(-70.58787, -160.8813),
317,Bot27,(0.113732, 0.993511),(4.62892, 107.4995),Bot11,
317,Bot28,(0.999705, 0.024286),(185.0956, 17.44946),
318,Bot1,(0.437498, 0.899219),(7.667033, 18.46501),Bot2,Bot3,
318,Bot2,(0.918589, 0.395215),(-32.60153, 56.52854),Bot1,Bot4,
318,Bot3,(0.858142, -0.513412),(-17.28742, 24.27692),Bot1,Bot4,
318,Bot4,(-0.934404, 0.356215),(-25.42191, 48.85067),Bot2,Bot3,
318,Bot5,(-0.423749, -0.90578),(-184.4919, -279.7512),Bot14,
318,Bot6,(-0.55666, 0.83074),(-125.5027, -171.1604),Bot14,
318,Bot7,(0.726043, 0.687649),(-28.96217, 64.88351),
318,Bot8,(-0.706714, 0.707499),(-41.65076, 100.2919),Bot15,
318,Bot9,(-0.752958, 0.658068),(-160.3667, 37.35865),Bot17,Bot17,
318,Bot10,(-0.858863, -0.512206),(52.4547, 73.5787),
318,Bot11,(-0.250393, -0.968144),(-57.55537, -54.09895),Bot27,
318,Bot12,(0.686757, -0.726887),(119.6539, -274.7669),
318,Bot13,(0.767234, 0.641367),(361.0902, 69.58977),
318,Bot14,(-0.006527, -0.999979),(-88.60948, -246.815),Bot5,Bot6,
318,Bot15,(-0.728895, -0.684626),(-211.2536, 73.55563),Bot8,
318,Bot16,(-0.999657, 0.026178),(-12.68157, 3.192226),
318,Bot17,(0.992104, -0.125419),(-36.51456, -7.071678),Bot9,Bot9,
318,Bot18,(-0.472587, 0.881284),(-55.5421, -2.121535),
318,Bot19,(0.376835, -0.926281),(-15.34599, -20.50786),
318,Bot20,(0.676796, -0.736171),(47.28967, -137.1448),
318,Bot21,(-0.900714, 0.434412),(-30.37521, 75.68216),
318,Bot22,(-0.319053, 0.947737),(-125.0803, 86.26646),
318,Bot23,(0.12166, -0.992572),(40.87856, -186.1199),
318,Bot24,(0.407386, -0.913256),(104.6104, -20.48272),
318,Bot25,(0.980088, -0.198563),(16.03871, -70.47446),
318,Bot26,(-0.148559, -0.988904),(-72.311, -170.4934),
318,Bot27,(0.113732, 0.993511),(8.625832, 109.1964),Bot11,
318,Bot28,(0.999705, 0.024286),(194.8195, 17.73165),
319,Bot1,(0.507998, 0.861358),(11.62687, 23.31356),Bot2,Bot3,
319,Bot2,(-0.239621, -0.970867),(-25.86386, 58.82738),Bot1,Bot4,
319,Bot3,(-0.998465, -0.05539),(-15.95612, 26.3952),Bot1,Bot4,
319,Bot4,(0.859389, -0.511322),(-20.61935, 50.79166),Bot2,Bot3,
319,Bot5,(-0.594728, -0.803927),(-186.4735, -283.7693),Bot14,
319,Bot6,(-0.665402, 0.746486),(-131.5662, -152.2198),Bot14,
319,Bot7,(-0.012098, 0.999927),(-20.31528, 72.79527),
319,Bot8,(0.861305, 0.508088),(-45.95393, 90.97498),Bot15,
319,Bot9,(-0.98712, 0.15998),(-159.974, 45.57496),Bot17,Bot17,
319,Bot10,(-0.950921, 0.309434),(40.64609, 66.84286),
319,Bot11,(0.377987, 0.925811),(-62.30861, -54.42365),Bot27,
319,Bot12,(-0.238366, -0.971175),(125.1588, -279.2545),
319,Bot13,(0.767234, 0.641367),(365.7298, 73.32078),
319,Bot14,(-0.006527, -0.999979),(-91.61971, -233.8228),Bot5,Bot6,
319,Bot15,(-0.728895, -0.684626),(-218.6672, 79.06275),Bot8,
319,Bot16,(-0.999657, 0.026178),(-11.77273, 6.363036),
319,Bot17,(0.992104, -0.125419),(-36.64122, -11.22053),Bot9,Bot9,
319,Bot18,(-0.472587, 0.881284),(-56.08044, 7.507379),
319,Bot19,(0.376835, -0.926281),(-15.22565, -25.53773),
319,Bot20,(0.676796, -0.736171),(51.52762, -145.1398),
319,Bot21,(-0.900714, 0.434412),(-26.42273, 45.12948),
319,Bot22,(-0.319053, 0.947737),(-128.2875, 95.34397),
319,Bot23,(0.12166, -0.992572),(42.09229, -195.769),
319,Bot24,(0.407386, -0.913256),(108.603, -29.12475),
319,Bot25,(0.980088, -0.198563),(25.31178, -72.45313),
319,Bot26,(-0.148559, -0.988904),(-73.83028, -180.0807),
319,Bot27,(0.113732, 0.993511),(13.15084, 109.4818),Bot11,
319,Bot28,(0.999705, 0.024286),(204.4481, 17.96275),
320,Bot1,(0.507998, 0.861358),(14.97238, 26.09514),Bot2,Bot3,
320,Bot2,(-0.239621, -0.970867),(-56.12094, 11.43547),Bot1,Bot4,
320,Bot3,(-0.998465, -0.05539),(-79.24564, 43.98545),Bot1,Bot4,
320,Bot4,(0.859389, -0.511322),(43.45795, 21.71129),Bot2,Bot3,
320,Bot5,(-0.594728, -0.803927),(-197.0167, -280.4125),Bot14,
320,Bot6,(-0.665402, 0.746486),(-126.8036, -71.56676),Bot14,
320,Bot7,(-0.012098, 0.999927),(-38.95477, 92.19846),
320,Bot8,(0.861305, 0.508088),(5.899611, 75.48458),Bot15,
320,Bot9,(-0.98712, 0.15998),(-165.8502, 36.83823),Bot17,Bot17,
320,Bot10,(-0.950921, 0.309434),(25.53201, 90.50108),
320,Bot11,(0.377987, 0.925811),(-43.61101, 15.70749),Bot27,
320,Bot12,(-0.238366, -0.971175),(84.89872, -239.6676),
320,Bot13,(0.767234, 0.641367),(370.2587, 77.20531),
320,Bot14,(-0.006527, -0.999979),(-93.79333, -183.796),Bot5,Bot6,
320,Bot15,(-0.728895, -0.684626),(-224.4911, 83.22617),Bot8,
320,Bot16,(-0.999657, 0.026178),(-7.139289, 7.82603),
320,Bot17,(0.992104, -0.125419),(-38.7933, -16.29107),Bot9,Bot9,
320,Bot18,(-0.472587, 0.881284),(-56.90015, 17.17829),
320,Bot19,(0.376835, -0.926281),(-14.90312, -30.72388),
320,Bot20,(0.676796, -0.736171),(55.92609, -152.967),
320,Bot21,(-0.900714, 0.434412),(-21.20357, 19.31233),
320,Bot22,(-0.319053, 0.947737),(-131.23, 104.647),
320,Bot23,(0.12166, -0.992572),(43.22861, -205.3155),
320,Bot24,(0.407386, -0.913256),(112.4573, -38.21112),
320,Bot25,(0.980088, -0.198563),(35.08075, -74.29807),
320,Bot26,(-0.148559, -0.988904),(-75.17418, -189.6194),
320,Bot27,(0.113732, 0.993511),(17.2274, 109.3105),Bot11,
320,Bot28,(0.999705, 0.024286),(213.9689, 18.1506),
321,Bot1,(0.507998, 0.861358),(15.65206, 28.95422),Bot2,Bot3,
321,Bot2,(-0.239621, -0.970867),(-56.76, -3.58411),Bot1,Bot4,
321,Bot3,(-0.998465, -0.05539),(-97.94818, 49.36909),Bot1,Bot4,
321,Bot4,(0.859389, -0.511322),(62.02269, 11.97926),Bot2,Bot3,
321,Bot5,(-0.594728, -0.803927),(-212.8298, -267.1544),Bot14,
321,Bot6,(-0.665402, 0.746486),(-83.81284, -23.62722),Bot14,
321,Bot7,(-0.012098, 0.999927),(-41.2756, 104.6122),
321,Bot8,(0.861305, 0.508088),(21.32081, 65.24496),Bot15,
321,Bot9,(-0.98712, 0.15998),(-164.3988, 39.80842),Bot17,Bot17,
321,Bot10,(-0.950921, 0.309434),(12.57848, 95.9987),
321,Bot11,(0.377987, 0.925811),(-38.11942, 43.56755),Bot27,
321,Bot12,(-0.238366, -0.971175),(47.63587, -125.4566),
321,Bot13,(0.767234, 0.641367),(374.6334, 81.50884),
321,Bot14,(-0.006527, -0.999979),(-108.4197, -103.9553),Bot5,Bot6,
321,Bot15,(-0.728895, -0.684626),(-228.6458, 86.69434),Bot8,
321,Bot16,(-0.999657, 0.026178),(-3.551361, 9.767649),
321,Bot17,(0.992104, -0.125419),(-42.15997, -21.84053),Bot9,Bot9,
321,Bot18,(-0.472587, 0.881284),(-58.35675, 26.98127),
321,Bot19,(0.376835, -0.926281),(-14.5696, -36.509),
321,Bot20,(0.676796, -0.736171),(60.779, -160.583),
321,Bot21,(-0.900714, 0.434412),(-22.02937, 0.459646),
321,Bot22,(-0.319053, 0.947737),(-133.9461, 114.1058),
321,Bot23,(0.12166, -0.992572),(44.29807, -214.7487),
321,Bot24,(0.407386, -0.913256),(116.1863, -47.63229),
321,Bot25,(0.980088, -0.198563),(45.22353, -76.02602),
321,Bot26,(-0.148559, -0.988904),(-76.3699, -199.089),
321,Bot27,(0.113732, 0.993511),(20.9223, 109.6575),Bot11,
321,Bot28,(0.999705, 0.024286),(223.3722, 18.30227),
322,Bot1,(0.507998, 0.861358),(13.18376, 31.91376),Bot2,Bot3,
322,Bot2,(-0.239621, -0.970867),(-48.75553, -8.289999),Bot1,Bot4,
322,Bot3,(-0.998465, -0.05539),(-100.8981, 49.7549),Bot1,Bot4,
322,Bot4,(0.859389, -0.511322),(66.34135, 8.3385),Bot2,Bot3,
